# sentences=92558 tokens=745571 words=26623
word	count	sentences	left_contexts	right_contexts
不要想	1	1	1	1
不要的	5	5	1	2
不要这	1	1	1	1
不要那	2	2	2	1
不要钱	24	24	5	8
不见	2	2	2	1
不规则	2	2	2	1
不规则的	7	7	1	1
不觉得	2	2	1	2
不计其数	2	2	2	1
不认识	11	11	4	5
不讨厌	1	1	1	1
不让	1	1	1	1
不让人	7	7	3	3
不让我	1	1	1	1
不记得	7	7	6	7
不记得了	33	33	19	6
不许	1	1	1	1
不论	9	9	6	8
不论是	4	4	4	4
不该	2	2	2	2
不详	7	7	5	4
不说	12	12	7	8
不说了	2	2	2	2
不说我	3	3	3	2
不负	1	1	1	1
不贵	192	192	23	42
不赖	8	8	7	6
不走	1	1	1	1
不赶	1	1	1	1
不起	8	8	5	6
不起啊	2	2	2	1
不起来	15	15	8	5
不起眼	1	1	1	1
不足之处	1	1	1	1
不足的	1	1	1	1
不跟	1	1	1	1
不轻	1	1	1	1
不过	536	536	174	309
不过不是	2	2	2	2
不过也是	6	6	6	5
不过人	1	1	1	1
不过人家	2	2	1	2
不过他	151	151	67	75
不过你	49	49	28	37
不过关	2	2	2	1
不过去	3	3	2	3
不过可以	2	2	2	2
不过因为	1	1	1	1
不过在	19	19	13	12
不过大	2	2	1	2
不过她	55	55	24	29
不过好像	2	2	2	2
不过就	2	2	2	2
不过就是	3	3	1	3
不过年	2	2	2	2
不过应该	3	3	3	3
不过当时	2	2	2	2
不过很	16	16	5	9
不过我	278	278	116	111
不过我们	9	9	4	6
不过我想	4	4	4	4
不过时	2	2	2	2
不过是	13	13	10	10
不过最近	1	1	1	1
不过有	10	10	5	10
不过来	16	16	4	11
不过现在	39	39	17	23
不过由于	1	1	1	1
不过瘾	7	7	7	5
不过看	16	16	12	11
不过确实	4	4	3	4
不过要	4	4	2	3
不过话	3	3	3	1
不过还好	1	1	1	1
不过还是	12	12	8	12
不过这个	28	28	15	21
不过这些	4	4	4	3
不过那	8	8	7	6
不过里面	6	6	6	5
不还	1	1	1	1
不还是	1	1	1	1
不进去	1	1	1	1
不远	19	19	12	11
不适宜	1	1	1	1
不透	1	1	1	1
不通	3	3	3	2
不那么	1	1	1	1
不重要	7	7	7	6
不错	601	586	161	192
不错了	15	15	9	9
不错的	422	422	116	91
不闪	1	1	1	1
不间断的	1	1	1	1
不陌生	6	6	3	3
不限	2	2	2	2
不难	1	1	1	1
不需	1	1	1	1
不需要	56	56	10	18
不需要的	2	2	1	2
不顺	1	1	1	1
不顾一切	1	1	1	1
不饶	1	1	1	1
不高	43	43	20	17
与	793	783	396	401
与专业	1	1	1	1
与中国	1	1	1	1
与人	3	3	2	1
与他	3	3	3	3
与众不同	7	7	7	5
与你	1	1	1	1
与其	2	2	2	2
与其说	2	2	2	2
与别人	2	2	2	2
与发展	2	2	1	1
与技术	2	2	1	1
与日本	2	2	2	2
与普通	1	1	1	1
与此	1	1	1	1
与此同时	1	1	1	1
与环境	1	1	1	1
与现实	3	3	2	2
与生活	5	5	1	4
与电影	2	2	2	2
与美国	4	4	3	3
与能力	1	1	1	1
与自然	1	1	1	1
与非	1	1	1	1
与音乐	22	22	10	10
丐	2	2	1	1
丑	2	2	2	2
丑女	3	3	3	1
丑闻	3	3	2	2
丑陋	1	1	1	1
专	9	9	8	6
专一	1	1	1	1
专业	84	83	43	42
专业上	1	1	1	1
专业人员	1	1	1	1
专业人才	3	3	3	2
专业性	4	4	4	2
专业是	2	2	2	2
专业毕业	4	4	4	3
专业的	59	59	32	32
专业能力	1	1	1	1
专为	3	3	2	3
专供	3	3	2	2
专场	1	1	1	1
专家	1	1	1	1
专家的	1	1	1	1
专属	1	1	1	1
专栏	1	1	1	1
专注	1	1	1	1
专注于	2	2	2	2
专用	17	17	1	1
专科	19	19	6	3
专线	2	2	1	2
专职	2	2	2	2
专访	2	2	2	2
专辑	2619	2436	297	474
专辑中	23	23	19	8
专辑封面	1	1	1	1
专辑里	383	383	78	53
专送	1	1	1	1
专长	3	3	3	3
专门	20	20	13	10
专门为	1	1	1	1
专门去	1	1	1	1
专门学	2	2	2	1
专门研究	6	6	4	1
专项	1	1	1	1
专题	20	20	7	5
且	4	4	4	4
世	95	95	39	46
世上最	1	1	1	1
世人	2	2	2	2
世代	7	7	2	2
世俗的	1	1	1	1
世勋	1	1	1	1
世外桃源	9	9	7	5
世子	3	3	1	2
世家	2	2	2	2
世界	345	338	99	111
世界一流	1	1	1	1
世界上	5	5	4	3
世界上最	4	4	3	2
世界中	2	2	2	2
世界历史	1	1	1	1
世界各地	3	3	3	2
世界和平	17	17	4	1
世界在	1	1	1	1
世界大	1	1	1	1
世界大学	3	3	3	3
世界大战	4	4	2	3
世界尽头	2	2	1	2
世界巡回	7	7	6	3
世界排名	3	3	3	2
世界文	2	2	1	1
世界是	4	4	3	3
世界末日	16	16	9	2
世界游	1	1	1	1
世界的	8	8	5	5
世界第一	1	1	1	1
世界第二	1	1	1	1
世界级	4	4	4	4
世界级的	1	1	1	1
世界纪录	10	10	1	3
世界范围	2	2	2	1
世界里	2	2	2	2
世纪	65	63	19	31
世纪中期	1	1	1	1
世纪初	4	4	3	2
丘	13	11	7	8
丘陵	2	2	2	2
业	76	69	22	40
业余	4	4	4	3
业余爱好	1	1	1	1
业余的	2	2	2	2
业内	3	3	3	3
业务	14	11	7	9
业务范围	2	2	2	2
业界	4	4	4	4
业绩	1	1	1	1
丛	4	4	2	2
丛林	2	2	1	2
东	481	465	114	126
东亚	3	3	3	1
东京	97	96	33	26
东京大学	1	1	1	1
东京的	4	4	2	2
东侧	53	53	14	25
东军	1	1	1	1
东北	34	34	18	15
东北人	5	5	5	5
东北大学	3	3	3	1
东华	5	5	1	1
东南	42	42	10	11
东南亚	1	1	1	1
东南大学	8	8	4	3
东吴	5	5	3	1
东国	3	3	3	1
东坝	8	8	5	2
东城	191	191	10	1
东墙	8	8	1	1
东大	78	49	6	4
东宫	3	3	1	1
东岸	2	2	1	2
东方	45	42	27	7
东方不败	14	14	5	10
东村	3	3	1	1
东森	1	1	1	1
东海	2	2	2	1
东芝	1	1	1	1
东莞	3	3	2	2
东西	31	31	20	24
东西了	1	1	1	1
东西呢	2	2	1	1
东西多	1	1	1	1
东西太多	1	1	1	1
东西的	5	5	2	3
东边	1	1	1	1
东邪	2	2	2	1
东邪西毒	11	11	8	7
东邻	2	2	2	2
东门	2	2	2	2
东院	1	1	1	1
东风	20	20	11	2
丝	90	88	27	22
丝丝	1	1	1	1
丞	11	10	2	2
丢	2	2	1	1
丢人	1	1	1	1
丢脸	1	1	1	1
两	61	61	40	27
两三百	1	1	1	1
两不	3	3	3	2
两个	120	119	69	74
两个人	11	11	11	7
两个人的	1	1	1	1
两个儿子	2	2	2	2
两个国家	1	1	1	1
两个地	1	1	1	1
两个地方	4	4	4	3
两个多	10	10	3	1
两个女儿	3	3	3	3
两个字	1	1	1	1
两个孩子	1	1	1	1
两个小时	3	3	3	3
两个版本	9	9	6	5
两个男	2	2	2	2
两人	29	29	22	19
两代	23	23	2	5
两位	10	10	9	9
两侧	11	11	10	10
两兄	1	1	1	1
两千年	2	2	1	1
两句	1	1	1	1
两台	1	1	1	1
两名	4	4	4	4
两国	10	10	9	7
两地	8	8	8	6
两块	4	4	2	2
两处	4	3	4	4
两大	11	11	9	8
两天就	1	1	1	1
两季	3	3	2	2
两家	6	6	6	6
两家公司	4	4	4	4
两小时	1	1	1	1
两层	4	4	4	3
两届	230	204	53	20
两岁	2	2	2	2
两岸	14	14	8	7
两年	6	6	5	5
两年了	1	1	1	1
两年前	2	2	2	2
两年后	2	2	2	2
两年时间	2	2	2	2
两度	6	6	5	2
两座	12	12	8	8
两张	1	1	1	1
两所	4	4	4	3
两手	2	2	2	1
两朝	18	18	1	2
两条	1	1	1	1
两样	1	1	1	1
两根	2	2	2	2
两楼	3	3	2	2
两次	24	20	19	15
两段	1	1	1	1
两点	4	4	3	3
两百	1	1	1	1
两百多	2	2	1	1
两眼	1	1	1	1
两种	26	26	17	15
两种语言	16	16	10	9
两端	2	2	1	1
两者	1	1	1	1
两辆	1	1	1	1
两边	2	2	2	2
两部	14	14	11	11
两部分	14	14	9	6
两部电影	5	5	5	5
两门	1	1	1	1
两难	1	1	1	1
两项	20	20	14	5
两首	5	5	5	5
两首歌	1	1	1	1
严	16	16	14	5
严格	6	6	5	5
严格意义	2	2	2	1
严格来说	3	3	1	3
严肃	1	1	1	1
严肃的	3	3	1	1
严谨	1	1	1	1
严谨的	2	2	2	2
严酷	1	1	1	1
严重	1	1	1	1
丧	1	1	1	1
丧失	2	2	1	2
丧心病狂	4	4	1	1
个	730	715	220	300
个东西	1	1	1	1
个个	6	6	6	6
个个都	2	2	2	2
个个都是	3	3	3	2
个中	8	8	7	2
个人	224	213	85	81
个人了	4	4	3	3
个人信息	2	2	2	2
个人兴趣	2	2	2	2
个人多	2	2	2	2
个人感觉	1	1	1	1
个人爱好	3	3	3	3
个人的	8	8	8	8
个人经历	1	1	1	1
个人觉得	2	2	1	2
个人认为	1	1	1	1
个人魅力	1	1	1	1
个亿	3	3	3	3
个什么	6	6	4	5
个体	2	2	2	2
个儿	4	4	2	2
个公司	19	19	6	11
个别	42	42	11	7
个可以	2	2	2	2
个品种	3	3	2	2
个喜欢	1	1	1	1
个多小时	7	7	4	5
个够	1	1	1	1
个头	22	22	9	18
个子	35	35	14	24
个学校	6	6	5	5
个孩子	2	2	2	2
个小时	66	64	36	30
个小时了	2	2	2	1
个小时的	2	2	2	2
个性	4	4	4	4
个性化	1	1	1	1
个性的	3	3	1	3
个日本	5	5	3	4
个时间段	1	1	1	1
个星座	2	2	1	2
个有意思	1	1	1	1
个电话	2	2	2	2
个美女	2	2	2	2
个词	1	1	1	1
个遍	1	1	1	1
丫	10	6	5	1
丫头	1	1	1	1
中	530	517	210	153
中东	3	3	2	2
中了	3	3	2	3
中信	1	1	1	1
中共	4	4	3	3
中兴	1	1	1	1
中军	1	1	1	1
中医	1	1	1	1
中医药	13	12	2	2
中午	10	8	6	5
中华	75	75	29	12
中华区	29	29	1	1
中华文化	1	1	1	1
中华民族	7	7	6	4
中南	3	2	2	2
中原	2	2	1	1
中和	7	6	4	1
中国	477	472	161	142
中国人	40	40	20	17
中国人民	17	17	10	4
中国人的	4	4	4	3
中国传统	4	4	3	3
中国儿童	5	5	4	2
中国内地	43	43	30	24
中国区	3	3	1	1
中国历史	3	3	3	2
中国发	5	5	4	3
中国古代	10	10	7	5
中国台湾	52	52	26	32
中国国	77	76	38	4
中国国内	2	2	2	2
中国大	3	3	2	2
中国大陆	36	36	17	22
中国好	3	3	3	2
中国山东	4	4	4	1
中国工	7	6	6	1
中国市场	1	1	1	1
中国年	4	4	2	1
中国房	6	6	2	1
中国摇滚	11	11	8	5
中国文	1	1	1	1
中国旅游	3	3	2	1
中国是	2	2	2	2
中国最大	4	4	2	2
中国最早	1	1	1	1
中国有	3	3	3	3
中国湖	1	1	1	1
中国特色	1	1	1	1
中国电影	38	38	14	9
中国的	29	29	18	16
中国科技	7	7	1	1
中国美术	4	4	3	1
中国航	8	8	6	1
中国著名	2	2	2	2
中国西	8	8	7	1
中国话	10	10	6	7
中国金	28	28	1	2
中国香港	34	34	19	19
中外	9	9	6	8
中央	88	87	37	16
中央大	7	7	2	2
中学	60	60	21	19
中学习	6	6	1	1
中学时	2	2	1	1
中学的	2	2	2	2
中小学生	5	5	2	2
中层	1	1	1	1
中山	23	20	14	4
中年	5	5	4	4
中年人	2	2	2	2
中年男人	1	1	1	1
中庸	2	2	1	1
中心	147	145	31	67
中心城区	1	1	1	1
中性	3	3	2	2
中意	1	1	1	1
中戏	2	2	2	2
中提供	1	1	1	1
中文	69	68	29	25
中文名	109	109	41	24
中文字幕	3	3	3	3
中文版	4	4	4	4
中文的	2	2	2	2
中文系	2	2	1	2
中新	3	3	1	1
中旅	1	1	1	1
中日	2	2	2	2
中旬	1	1	1	1
中暑	1	1	1	1
中有	6	6	5	5
中村	1	1	1	1
中正	1	1	1	1
中流	3	3	1	1
中生代	1	1	1	1
中的	86	84	51	50
中看到	1	1	1	1
中种	2	2	1	1
中等	2	2	2	2
中美	5	5	4	1
中英	1	1	1	1
中英文	1	1	1	1
中草药	1	1	1	1
中药	1	1	1	1
中获得	9	9	6	6
中西	5	5	3	3
中西部	5	5	2	2
中视	2	2	2	2
中谷	11	11	7	1
中路	16	16	4	4
中途	1	1	1	1
中部	3	3	2	2
中间	21	20	18	11
中间是	1	1	1	1
中风	4	4	2	2
中餐	1	1	1	1
丰	149	127	26	17
丰富	8	8	3	3
丰富了	3	3	3	3
丰富多彩	1	1	1	1
丰富的	6	6	6	6
丰富程度	1	1	1	1
丰收	6	6	3	4
丰田	1	1	1	1
串	3	3	2	2
串联	1	1	1	1
串起来	1	1	1	1
临	18	18	13	13
临写	1	1	1	1
临时	7	7	5	5
临近	9	9	3	3
丸	1	1	1	1
丹	113	113	38	20
丹娜	4	4	2	4
丹尼尔	27	27	18	9
丹尼斯	16	14	12	5
为	451	423	228	241
为一个	1	1	1	1
为一体	53	53	18	4
为中国	6	6	5	5
为中心	11	11	6	6
为中心的	1	1	1	1
为主	78	76	45	25
为主体	2	2	2	1
为主线	5	5	2	2
为主题	33	33	15	5
为了	21	20	20	20
为了和	1	1	1	1
为了能	1	1	1	1
为了自己	1	1	1	1
为了这个	1	1	1	1
为了追	1	1	1	1
为了追求	1	1	1	1
为人	11	9	7	8
为什么	21	21	14	15
为什么不	1	1	1	1
为什么会	1	1	1	1
为什么叫	9	9	6	4
为什么呢	8	8	4	1
为什么在	1	1	1	1
为什么我	2	2	2	2
为什么说	1	1	1	1
为他	12	12	5	3
为何	2	2	2	1
为何不	1	1	1	1
为何物	1	1	1	1
为你	2	2	2	2
为公司	2	2	2	1
为其	2	2	2	2
为准	20	20	5	6
为原型	1	1	1	1
为啥	5	5	3	5
为啥要	1	1	1	1
为啥这	1	1	1	1
为国	3	3	1	1
为大	6	6	5	5
为她	5	5	5	5
为好	2	2	2	2
为家	1	1	1	1
为我	5	5	3	3
为我们	6	6	6	4
为数不多	8	8	6	2
为朋友	1	1	1	1
为本	1	1	1	1
为止	4	4	3	3
为正	3	3	1	1
为此	4	4	4	4
为爱	13	13	12	4
为王	1	1	1	1
为目标	3	3	3	3
为背景	2	2	2	1
为背景的	5	5	3	3
为自己	3	3	3	2
为蓝本	2	2	1	2
为该	1	1	1	1
为谁	2	2	2	2
为载体	3	3	2	2
为重	2	2	1	1
为首	1	1	1	1
为首的	1	1	1	1
主	82	81	36	27
主义	3	3	1	1
主人	8	8	5	5
主人公	7	7	6	7
主体	15	15	4	5
主修	3	3	3	3
主创	1	1	1	1
主办的	3	3	3	3
主唱	159	158	64	71
主城	1	1	1	1
主妇	1	1	1	1
主宰	2	2	1	2
主席	37	37	12	17
主意	12	12	2	7
主打	29	29	15	8
主持	10	10	9	9
主持人	44	44	28	25
主推	1	1	1	1
主播	5	5	1	3
主教	1	1	1	1
主旨	1	1	1	1
主景	2	2	1	1
主楼	1	1	1	1
主流	6	6	6	4
主流媒体	1	1	1	1
主演	1356	1344	285	229
主管	1	1	1	1
主管部门	1	1	1	1
主编	1	1	1	1
主营	10	10	2	7
主营业务	2	2	2	2
主要	231	228	83	73
主要业务	4	4	2	1
主要为	1	1	1	1
主要人物	1	1	1	1
主要从事	5	5	4	3
主要以	9	9	9	9
主要做	3	3	3	2
主要内容	2	2	2	2
主要原因	1	1	1	1
主要在	3	3	2	2
主要就是	20	20	12	15
主要是	123	123	49	86
主要是由	1	1	1	1
主要有	25	25	12	23
主要涉及	1	1	1	1
主要由	3	3	3	3
主要的	13	13	11	9
主要目的	9	9	1	1
主要看	3	3	3	3
主要角色	1	1	1	1
主要讲述	28	28	13	13
主要还是	9	9	7	9
主要都是	3	3	3	3
主要靠	1	1	1	1
主角	565	494	33	87
主角光环	1	1	1	1
主页	9	9	5	5
主题	72	67	29	19
主题展	2	2	2	2
主题是	1	1	1	1
主题曲	35	34	9	14
丽	227	223	52	74
丽莎	18	18	5	8
丽萍	1	1	1	1
举	5	5	5	4
举个例子	4	4	4	3
举人	13	10	9	4
举例	2	2	2	2
举几个	1	1	1	1
举办	53	53	16	19
举办了	1	1	1	1
举办的	12	12	9	8
举手	1	1	1	1
举报	3	3	1	1
举行	18	18	12	11
举行了	2	2	2	1
乃	25	25	5	6
乃至	9	9	6	5
乃至世界	13	13	3	1
久	67	66	41	31
久一点	2	2	2	2
久之	1	1	1	1
久了	19	19	13	12
久没有	2	2	2	2
久远	17	17	11	6
么	383	383	203	105
义	20	20	9	8
义乌	4	4	1	4
之	293	290	118	105
之一	344	339	92	78
之上	12	12	8	9
之下	2	2	2	2
之中	10	10	7	7
之为	1	1	1	1
之人	23	23	14	10
之光	10	10	3	7
之分	1	1	1	1
之前	41	41	29	36
之前也	3	3	3	3
之前你	2	2	2	1
之前去	4	4	4	2
之前在	1	1	1	1
之前就	2	2	2	2
之前是	2	2	2	2
之前有	8	8	8	6
之前没	1	1	1	1
之前的	1	1	1	1
之前看过	3	3	3	3
之前说	2	2	2	1
之剑	1	1	1	1
之力	1	1	1	1
之名	14	14	1	13
之后	56	56	42	45
之后又	5	5	5	4
之后就	8	8	5	8
之后我	3	3	3	3
之后是	1	1	1	1
之后的	3	3	3	3
之后还	6	6	5	5
之地	12	12	9	5
之城	13	12	6	10
之声	24	24	4	15
之处	26	26	10	10
之处在于	1	1	1	1
之外	9	9	7	8
之多	11	11	3	10
之夜	4	4	2	2
之大	5	5	3	2
之女	3	3	2	2
之子	11	11	5	9
之家	2	2	2	2
之年	4	4	2	2
之徒	4	4	2	3
之心	1	1	1	1
之情	1	1	1	1
之感	6	6	3	4
之战	2	2	1	2
之所	1	1	1	1
之所以	15	15	12	9
之手	5	5	4	3
之旅	18	18	6	13
之时	2	2	2	2
之星	6	6	2	2
之最	6	6	2	3
之歌	9	8	6	8
之死	4	4	2	4
之深	1	1	1	1
之父	4	4	2	2
之王	69	69	7	48
之神	8	8	1	7
之称	16	16	12	4
之类的	6	6	6	5
之美	17	17	8	9
之谜	3	3	1	2
之道	3	3	2	2
之间	68	68	22	37
之间的	10	10	9	8
之音	1	1	1	1
之首	4	4	3	4
之高	3	3	3	2
乌	32	32	13	10
乌云	3	3	3	1
乌克兰	3	3	1	1
乌尔	4	4	3	1
乌托邦	1	1	1	1
乌索普	1	1	1	1
乌鸦	2	2	1	1
乌龙	7	6	6	2
乍	1	1	1	1
乎	12	12	6	7
乏	1	1	1	1
乏味	1	1	1	1
乐	203	200	67	69
乐团	90	88	30	32
乐园	219	203	24	90
乐坊	3	3	2	2
乐坛	62	59	17	22
乐天	3	3	1	1
乐家	1	1	1	1
乐曲	1	1	1	1
乐理	1	1	1	1
乐的	9	9	4	4
乐观	3	3	1	1
乐观的	3	3	2	2
乐视网	1	1	1	1
乐谷	4	4	1	1
乐趣	4	4	2	3
乐迷	2	2	1	1
乐都	1	1	1	1
乐队	523	489	119	168
乐队成员	11	11	7	6
乐风	4	4	3	2
乒乓球	1	1	1	1
乔	155	139	55	43
乖	1	1	1	1
乘	8	7	4	4
乘坐	2	2	2	2
乙	20	19	4	4
九	116	113	45	24
九十	14	14	7	5
九十几	1	1	1	1
九十年代	3	3	3	3
九大	3	3	3	1
九岁	2	2	2	2
九年	1	1	1	1
九月	2	2	2	1
九洞	1	1	1	1
九点	1	1	1	1
九项	3	3	3	1
乞	2	2	1	1
也	535	533	242	220
也一定	34	34	21	24
也一样	4	4	4	4
也一直	1	1	1	1
也不	97	97	59	40
也不一定	2	2	2	2
也不了解	2	2	2	2
也不会	7	7	7	7
也不会差	1	1	1	1
也不全是	1	1	1	1
也不去	1	1	1	1
也不在	1	1	1	1
也不多	11	11	7	10
也不够	1	1	1	1
也不大	14	14	4	6
也不太	20	20	7	5
也不少	25	25	20	15
也不怎么	1	1	1	1
也不敢	2	2	1	1
也不是	39	39	23	27
也不清楚	34	34	3	15
也不用	1	1	1	1
也不知道	63	63	20	28
也不算	12	12	11	11
也不能	5	5	5	5
也不觉得	2	2	2	2
也不贵	16	16	3	9
也不过	2	2	2	2
也不迟	1	1	1	1
也不错	44	44	36	24
也不需要	2	2	2	2
也不高	4	4	4	3
也为	4	4	4	4
也从	1	1	1	1
也以	1	1	1	1
也会	8	8	6	5
也会有	1	1	1	1
也使	2	2	1	1
也值得	6	6	5	5
也做	4	4	4	4
也做过	1	1	1	1
也分	2	2	2	2
也去	25	25	15	11
也受到了	2	2	1	2
也只是	1	1	1	1
也只有	3	3	3	3
也只能	1	1	1	1
也叫	22	22	15	19
也可以	29	29	21	23
也可以去	5	5	5	5
也可以说	1	1	1	1
也同时	1	1	1	1
也同样	6	6	6	6
也告诉	1	1	1	1
也和	3	3	3	3
也喜欢	7	7	7	7
也因	5	5	5	3
也因为	4	4	4	4
也在	55	55	25	30
也在那	2	2	2	1
也多	8	8	7	6
也够	6	6	6	6
也大	1	1	1	1
也太	6	6	5	6
也好	20	20	16	14
也对	15	15	5	12
也就	82	82	28	26
也就可以	4	4	3	2
也就是	13	13	10	13
也就是个	1	1	1	1
也就能	17	17	10	2
也属于	3	3	3	3
也差不多	3	3	3	3
也已经	1	1	1	1
也帮	1	1	1	1
也并不	1	1	1	1
也并不是	1	1	1	1
也应该	4	4	4	4
也开始	3	3	3	3
也强	1	1	1	1
也当	4	4	4	2
也很	255	254	181	82
也很喜欢	25	25	15	22
也很多	25	25	15	18
也很大	12	12	8	9
也很好	41	41	32	15
也很好看	28	28	24	6
也很强	5	5	4	3
也很有	33	33	27	18
也很正常	1	1	1	1
也很清楚	1	1	1	1
也很重要	1	1	1	1
也很难	3	3	3	3
也很高	24	24	16	16
也得	40	40	32	16
也得到了	4	4	3	3
也必须	1	1	1	1
也快	12	12	5	6
也想	9	9	8	6
也成	4	4	4	3
也成为	7	7	6	6
也才	12	12	5	10
也找不到	1	1	1	1
也把	1	1	1	1
也挺	38	37	32	29
也挺多	3	3	3	3
也挺大	1	1	1	1
也挺好	27	27	26	11
也提高	1	1	1	1
也方便	1	1	1	1
也无	2	2	2	2
也无需	1	1	1	1
也是	908	906	377	452
也是一个	18	18	17	16
也是一位	14	14	8	12
也是一样	1	1	1	1
也是不	9	9	8	8
也是不错	6	6	6	3
也是个	41	41	34	31
也是为了	2	2	2	2
也是你	2	2	2	2
也是刚	2	2	2	2
也是十分	1	1	1	1
也是可以	3	3	3	2
也是因为	7	7	5	7
也是在	16	16	13	10
也是多	1	1	1	1
也是很	94	94	80	55
也是我	29	29	19	13
也是有	13	13	12	11
也是比较	3	3	3	3
也是用	1	1	1	1
也是要	3	3	3	3
也是这	38	38	28	15
也是这么	1	1	1	1
也是这样	2	2	2	2
也是非常	15	15	13	10
也更	3	3	3	3
也更加	1	1	1	1
也曾	2	2	2	2
也有	99	97	68	68
也有了	3	3	3	1
也有些	2	2	2	1
也有人	3	3	3	3
也有关系	1	1	1	1
也有可能	2	2	2	2
也有所	3	3	1	3
也有点	1	1	1	1
也有的	1	1	1	1
也未必	1	1	1	1
也正	2	2	2	2
也正常	3	3	3	2
也正是	3	3	2	2
也比	2	2	2	1
也比较	9	9	9	9
也毫不	1	1	1	1
也没	30	30	24	20
也没什么	3	3	3	3
也没关系	2	2	2	2
也没几个	1	1	1	1
也没去	2	2	2	2
也没啥	1	1	1	1
也没多少	1	1	1	1
也没有	12	12	10	10
也没有了	2	2	2	2
也没那么	1	1	1	1
也没错	3	3	2	3
也清楚	1	1	1	1
也爱	2	2	2	2
也用	3	3	3	3
也看	5	5	5	3
也看不到	4	4	2	3
也看了	2	2	2	2
也看到	1	1	1	1
也看过	16	16	8	15
也真是	6	6	5	6
也知道	37	37	13	26
也确实是	3	3	3	3
也离不开	2	2	2	1
也称	5	5	3	2
也称为	2	2	2	2
也算	31	31	24	26
也算是	47	47	38	37
也经常	1	1	1	1
也给	6	6	6	6
也能	15	15	14	13
也蛮	2	2	2	2
也行	12	12	12	8
也行啊	3	3	3	3
也被	18	18	10	11
也要	3	3	3	3
也要看	1	1	1	1
也觉得	3	3	3	3
也让	3	3	3	3
也让人	1	1	1	1
也让他	3	3	3	3
也让我	1	1	1	1
也许	10	10	4	3
也许你	1	1	1	1
也许是	9	9	6	7
也许是我	2	2	2	2
也许有	3	3	3	3
也许能	1	1	1	1
也许这	1	1	1	1
也证明了	1	1	1	1
也说	5	5	3	5
也说明	1	1	1	1
也跟	4	4	4	4
也跟着	1	1	1	1
也还	14	14	13	9
也还好	1	1	1	1
也还是	2	2	2	2
也这么	6	6	6	5
也都	78	78	47	38
也都是	40	40	32	29
也都有	1	1	1	1
也配	1	1	1	1
也问	3	3	2	2
也难	2	2	2	2
也难怪	1	1	1	1
也需要	1	1	1	1
也非常	4	4	4	3
习	9	9	4	5
习俗	2	2	2	1
习惯	6	6	6	5
乡	96	96	22	36
乡下	5	5	1	1
乡中	1	1	1	1
乡居	3	3	3	1
乡村	26	24	17	14
乡村音乐	9	9	4	4
乡间	1	1	1	1
书	46	45	22	25
书写	2	2	2	1
书名	1	1	1	1
书吧	3	3	1	1
书局	1	1	1	1
书库	1	1	1	1
书店	8	8	2	7
书房	1	1	1	1
书柜	1	1	1	1
书法	2	2	2	2
书法家	1	1	1	1
书画	16	15	8	8
书的	2	2	2	2
书籍	5	5	5	5
书里	1	1	1	1
书院	14	14	7	12
书香	2	2	1	1
买	19	19	10	8
买下来	1	1	1	1
买书	1	1	1	1
买了	7	7	7	7
买了一个	1	1	1	1
买人	3	3	1	3
买到	4	4	4	4
买卖	12	12	2	1
买家	22	22	1	1
买的	2	2	2	2
买票	25	25	9	8
买过	3	3	2	3
买这个	1	1	1	1
乱	14	11	7	5
乱世	28	28	15	1
乳	1	1	1	1
乾	36	34	20	5
了	5043	4827	1535	1200
了一个	21	21	12	18
了一些	3	3	3	3
了一位	4	4	2	4
了不得	18	18	10	12
了不起	54	54	18	22
了不起的	22	22	18	15
了个	4	4	3	3
了么	4	4	4	1
了些	6	6	3	4
了什么	12	12	6	7
了他	10	10	7	6
了几分	1	1	1	1
了吗	184	184	50	6
了吧	337	337	115	30
了呀	45	45	22	13
了呗	18	18	16	9
了呢	142	141	80	34
了哦	10	10	8	1
了她	8	8	4	6
了如指掌	3	3	3	2
了就	3	3	3	3
了得	5	5	4	5
了我	9	9	8	7
了才	4	4	4	4
了此	5	5	1	2
了没	4	4	4	3
了点	4	4	2	3
了解	1131	1128	285	273
了解一下	16	16	16	12
了解下	48	48	6	15
了解了	46	46	27	18
了解他	46	46	23	22
了解你	2	2	2	2
了解到	1	1	1	1
了解到的	1	1	1	1
了解得	1	1	1	1
了解我	8	8	6	5
了解清楚	1	1	1	1
了解的	106	106	60	49
了解过	20	20	14	10
了这个	2	2	2	2
争	8	7	3	3
争取	3	3	3	3
争斗	1	1	1	1
争气	1	1	1	1
争渡	1	1	1	1
争议	4	4	2	2
争议的	1	1	1	1
事	63	63	47	43
事业	48	48	26	27
事业上	8	8	7	8
事业单位	2	2	2	2
事业有成	1	1	1	1
事了	5	5	4	2
事件	12	12	8	11
事儿	3	3	2	3
事先	2	2	2	2
事务所	16	15	12	9
事变	1	1	1	1
事多	1	1	1	1
事宜	1	1	1	1
事实	4	4	4	4
事情	15	15	13	11
事情吗	1	1	1	1
事情呢	2	2	2	2
事情啊	1	1	1	1
事故	2	2	1	1
事物	4	4	1	4
事迹	7	7	3	3
事项	2	2	2	1
二	128	126	36	49
二三十	1	1	1	1
二世	2	2	1	2
二个	2	2	2	2
二中	2	2	2	2
二人	5	5	5	5
二人转	2	2	1	1
二位	4	4	1	1
二十	47	46	20	12
二十世纪	23	23	9	2
二十二	9	9	8	9
二十五	2	2	2	2
二十八	2	2	2	2
二十几年	9	9	8	3
